Reg_Date,Reg_Year,Prop_Name_ENG,ADDRESS_ENG,Prop_Type,Estate_Size,Tower,Floor,Flat,Bed_Room,Roof,Build_Ages,Rehab_Year,SalePrice_10k,SaleableArea,Gross Area,SaleableAreaPrice,Gross Area_Price,Kindergarten,Primary_Schools,Secondary_Schools,Parks,Library,Bus_Route,Mall,Wet Market,Latitude,Longitude
26/10/2016,2016,18 SHELLEY STREET,18 SHELLEY STREET,Single,1,,3,18,,N,40,,685,464,--,"$14,763 ",--,1,2,1,6,0,52,0,0,22.281442,114.152991
16/11/2017,2017,Lilian Court,6-8 SHELLEY STREET,Single,1,,19,A,2,N,24,,538,333,522,"$16,156 ","$10,307 ",1,2,0,4,0,29,0,0,22.281865,114.153329
11/10/2016,2016,Lilian Court,6-8 SHELLEY STREET,Single,1,,6,B,2,N,23,,595,333,522,"$17,868 ","$11,398 ",1,2,0,4,0,29,0,0,22.281865,114.153329
18/10/2017,2017,Felicity Building,9-13 SHELLEY STREET,Single,1,,20,E,,N,39,,490,,--,--,--,1,1,1,9,0,31,0,0,22.281688,114.152795
18/10/2017,2017,9-13 SHELLEY STREET,9-13 SHELLEY STREET,Single,1,,2,A,,N,51,,720,370,--,"$19,459 ",--,1,0,1,7,0,45,0,0,22.281688,114.152795
6/2/2017,2017,9-13 SHELLEY STREET,9-13 SHELLEY STREET,Single,1,,3,B,,N,51,,620,370,--,"$16,757 ",--,1,0,1,7,0,45,0,0,22.281688,114.152795
6/2/2018,2018,Arbuthnot House,10-14 ARBUTHNOT ROAD,Single,1,,6,B,,N,39,,900,539,687,"$16,698 ","$13,100 ",3,2,1,3,1,44,0,0,22.279982,114.154755
16/11/2017,2017,Arbuthnot House,10-14 ARBUTHNOT ROAD,Single,1,,16,B,,N,38,,1350,539,687,"$25,046 ","$19,651 ",3,2,1,3,1,44,0,0,22.279982,114.154755
7/4/2017,2017,Arbuthnot House,10-14 ARBUTHNOT ROAD,Single,1,,16,A,,N,38,,900,506,658,"$17,787 ","$13,678 ",3,2,1,3,1,44,0,0,22.279982,114.154755
18/4/2017,2017,Arbuthnot House,10-14 ARBUTHNOT ROAD,Single,1,,15,B,,N,38,,860,539,687,"$15,955 ","$12,518 ",3,2,1,3,1,44,0,0,22.279982,114.154755
4/12/2017,2017,Bel Mount Garden,15 ARBUTHNOT ROAD,Single,1,,17,B,2,N,24,,980,511,780,"$19,178 ","$12,564 ",3,2,1,3,1,46,0,0,22.279597,114.154444
12/9/2016,2016,Bel Mount Garden,15 ARBUTHNOT ROAD,Single,1,,6,B,2,N,23,,868,511,780,"$16,986 ","$11,128 ",3,2,1,3,1,46,0,0,22.279597,114.154444
14/11/2016,2016,Bel Mount Garden,15 ARBUTHNOT ROAD,Single,1,,8,B,2,N,23,,902,511,780,"$17,652 ","$11,564 ",3,2,1,3,1,46,0,0,22.279597,114.154444
18/5/2016,2016,Bel Mount Garden,15 ARBUTHNOT ROAD,Single,1,,27,A,2,N,23,,860,511,780,"$16,830 ","$11,026 ",3,2,1,3,1,46,0,0,22.279597,114.154444
6/12/2017,2017,Mandarin Court,16 ARBUTHNOT ROAD,Single,1,,5,A,,N,30,,750,447,583,"$16,779 ","$12,864 ",2,2,1,2,2,40,0,0,22.279891,114.154792
25/1/2018,2018,Fortune Court,18-20 ARBUTHNOT ROAD,Single,1,,22,A,,N,23,,720,393,645,"$18,321 ","$11,163 ",3,2,1,2,1,40,0,0,22.279793,114.154723
11/2/2016,2016,Shiu King Court,4-8 ARBUTHNOT ROAD,Single,1,,6,A,3,N,29,,748,481,631,"$15,551 ","$11,854 ",3,2,1,2,1,48,0,0,22.280136,114.154688
31/1/2018,2018,Shiu King Court,4-8 ARBUTHNOT ROAD,Single,1,,8,B,3,N,31,,1028,526,688,"$19,544 ","$14,942 ",3,2,1,2,1,48,0,0,22.280136,114.154688
14/2/2018,2018,Elgin Street46-50_,Elgin Street46-50_,Single,1,,5,46,,Y,50,,725,321,550,"$22,586 ","$13,182 ",3,2,1,4,0,52,0,0,22.280973,114.152969
25/7/2017,2017,Winly Building,1-5 ELGIN STREET,Single,1,,14,C,2,N,37,2016,567,309,415,"$18,350 ","$13,663 ",1,1,1,6,0,36,0,0,22.283016,114.152458
6/6/2017,2017,Winly Building,1-5 ELGIN STREET,Single,1,,7,B,2,N,37,2016,590,360,482,"$16,389 ","$12,241 ",1,1,1,6,0,36,0,0,22.283016,114.152458
24/5/2017,2017,Winly Building,1-5 ELGIN STREET,Single,1,,13,A,2,N,37,2016,600,309,415,"$19,417 ","$14,458 ",1,1,1,6,0,36,0,0,22.283016,114.152458
4/5/2017,2017,Winly Building,1-5 ELGIN STREET,Single,1,,5,C,2,N,37,2016,468,309,415,"$15,146 ","$11,277 ",1,1,1,6,0,36,0,0,22.283016,114.152458
11/8/2016,2016,Winly Building,1-5 ELGIN STREET,Single,1,,6,C,2,N,36,2016,475,309,415,"$15,372 ","$11,446 ",1,1,1,6,0,36,0,0,22.283016,114.152458
8/3/2016,2016,Winly Building,1-5 ELGIN STREET,Single,1,,4,B,2,N,36,2016,555,360,482,"$15,417 ","$11,515 ",1,1,1,6,0,36,0,0,22.283016,114.152458
5/12/2017,2017,10 Elgin Street,10 Elgin Street,Single,1,,2,10,,N,53,,700,389,450,"$17,995 ","$15,556 ",2,1,1,8,0,32,0,0,22.282772,114.152562
23/1/2018,2018,"No. 14E-14F, Elgin Street","No. 14E-14F, Elgin Street",Single,1,,2,A,,Y,43,,630,310,--,"$20,323 ",--,1,0,1,5,0,45,0,0,22.282646,114.152504
2/1/2018,2018,"No. 14E-14F, Elgin Street","No. 14E-14F, Elgin Street",Single,1,,3,A,,N,43,,528,310,400,"$17,032 ","$13,200 ",1,0,1,5,0,45,0,0,22.282646,114.152504
7/3/2017,2017,"No. 14E-14F, Elgin Street","No. 14E-14F, Elgin Street",Single,1,,6,B,,Y,42,,470,251,400,"$18,725 ","$11,750 ",1,0,1,5,0,45,0,0,22.282646,114.152504
3/10/2017,2017,Tai Lee Building,15-19 ELGIN STREET,Single,1,,8,B ,,Y,45,2011,550,,--,--,--,1,1,1,8,0,28,0,0,22.282814,114.152284
3/10/2017,2017,Tai Lee Building,15-19 ELGIN STREET,Single,1,,2,D,,N,45,2011,560,279,--,"$20,072 ",--,1,1,1,8,0,28,0,0,22.282814,114.152284
17/8/2017,2017,18 Elgin Street,18 Elgin Street,Single,1,,4,18,,N,58,,738,474,--,"$15,570 ",--,4,0,1,7,0,37,0,0,22.282056,114.152374
19/7/2017,2017,18 Elgin Street,18 Elgin Street,Single,1,,5,18,,N,58,,688,474,--,"$14,515 ",--,4,0,1,7,0,37,0,0,22.282056,114.152374
17/7/2017,2017,2-4 Elgin Street,2-4 Elgin Street,Single,1,,5,4,,N,51,,523,332,--,"$15,753 ",--,2,1,1,9,0,23,0,0,22.283109,114.15266
3/9/2017,2017,2-4 Elgin Street,2-4 Elgin Street,Single,1,,6,2,,Y,51,,540,334,500,"$16,168 ","$10,800 ",2,1,1,9,0,23,0,0,22.283109,114.15266
24/2/2017,2017,2-4 Elgin Street,2-4 Elgin Street,Single,1,,2,4,,N,51,,750,506,--,"$14,822 ",--,2,1,1,9,0,23,0,0,22.283109,114.15266
8/4/2017,2017,21 Elgin Street,21 Elgin Street,Single,1,,4,21,,N,48,,880,449,--,"$19,599 ",--,4,1,1,8,0,42,0,0,22.28203,114.152145
10/12/2017,2017,27-29 Elgin Street,27-29 Elgin Street,Single,1,,4,B,,N,47,,600,320,--,"$18,750 ",--,4,0,1,5,0,45,0,0,22.281971,114.152226
15/12/2017,2017,Million City,28 ELGIN STREET,Single,1,,3,B,2,N,20,,680,395,595,"$17,215 ","$11,429 ",1,2,1,5,0,17,0,0,22.281867,114.152476
12/8/2017,2017,Million City,28 ELGIN STREET,Single,1,,5,A,2,N,20,,680,374,598,"$18,182 ","$11,371 ",1,2,1,5,0,17,0,0,22.281867,114.152476
10/3/2017,2017,Million City,28 ELGIN STREET,Single,1,,7,A,2,N,20,,680,374,598,"$18,182 ","$11,371 ",1,2,1,5,0,17,0,0,22.281867,114.152476
29/12/2016,2016,Million City,28 ELGIN STREET,Single,1,,28,A,2,N,19,,668,370,572,"$18,054 ","$11,678 ",1,2,1,5,0,17,0,0,22.281867,114.152476
30/11/2016,2016,Million City,28 ELGIN STREET,Single,1,,28,B ,2,Y,19,,688,369,569,"$18,645 ","$12,091 ",1,2,1,5,0,17,0,0,22.281867,114.152476
11/8/2016,2016,Million City,28 ELGIN STREET,Single,1,,3,A,2,N,19,,581,374,598,"$15,545 ","$9,722 ",1,2,1,5,0,17,0,0,22.281867,114.152476
26/9/2016,2016,Million City,28 ELGIN STREET,Single,1,,5,B,2,N,19,,648,372,595,"$17,419 ","$10,891 ",1,2,1,5,0,17,0,0,22.281867,114.152476
12/6/2017,2017,32 Elgin Street,32 Elgin Street,Single,1,,5,B,,N,43,,570,306,--,"$18,627 ",--,2,0,1,7,0,45,0,0,22.281671,114.152562
5/4/2017,2017,32 Elgin Street,32 Elgin Street,Single,1,,4,B,,N,43,,476,400,400,--,"$11,900 ",2,0,1,7,0,45,0,0,22.281671,114.152562
6/7/2017,2017,Choy Lee Lau,34 ELGIN STREET,Single,1,,3,B,,N,36,,420,297,--,"$14,141 ",--,1,2,1,5,0,17,0,0,22.281731,114.152656
9/1/2018,2018,"No. 40, Elgin Street","No. 40, Elgin Street",Single,1,,4,__,,N,55,,1195,,--,--,--,1,2,1,6,0,50,0,0,22.281568,114.152725
19/12/2017,2017,"No. 40, Elgin Street","No. 40, Elgin Street",Single,1,,6,__,,Y,54,,1200,539,--,"$22,263 ",--,1,2,1,6,0,50,0,0,22.281568,114.152725
14/7/2017,2017,6 Elgin Street,6 Elgin Street,Single,1,,2,6,,N,51,,586,326,--,"$17,975 ",--,2,1,1,9,0,23,0,0,22.282933,114.152632
9/1/2017,2017,7-13 Elgin Street,7-13 Elgin Street,Single,1,,2,13,,N,47,,680,368,--,"$18,478 ",--,4,2,1,9,0,25,0,0,22.282855,114.152429
18/8/2017,2017,7-13 Elgin Street,7-13 Elgin Street,Single,1,,6,11A,,Y,47,,450,292,--,"$15,411 ",--,4,2,1,9,0,25,0,0,22.282855,114.152429
11/8/2017,2017,8 Elgin Street,8 Elgin Street,Single,1,,6,8,,Y,53,,880,335,470,"$26,269 ","$18,723 ",2,1,1,8,0,32,0,0,22.282852,114.152597
9/6/2016,2016,28 Peel Street,28 Peel Street,Single,1,,3,28,,N,50,,381,372,--,"$10,242 ",--,1,1,0,7,0,37,0,0,22.282998,114.152992
25/1/2018,2018,Wah Lee Building,33-35 PEEL STREET,Single,1,,3,35,,N,49,,750,426,--,"$17,606 ",--,2,1,1,9,0,70,0,0,22.283262,114.153109
20/12/2017,2017,Wah Lee Building,33-35 PEEL STREET,Single,1,,6,35,,Y,48,,719,368,--,"$19,538 ",--,2,1,1,9,0,70,0,0,22.283262,114.153109
11/8/2017,2017,Wah Lee Building,33-35 PEEL STREET,Single,1,,4,33,,N,48,,678,435,--,"$15,586 ",--,2,1,1,9,0,70,0,0,22.283262,114.153109
27/12/2017,2017,Felicity Building,38-44 PEEL STREET,Single,1,,12,B,,N,39,,562,305,391,"$18,452 ","$14,394 ",1,1,1,9,0,31,0,0,22.282627,114.152834
18/12/2017,2017,Felicity Building,38-44 PEEL STREET,Single,1,,16,C,,N,39,,538,308,393,"$17,468 ","$13,690 ",1,1,1,9,0,31,0,0,22.282627,114.152834
17/11/2017,2017,Felicity Building,38-44 PEEL STREET,Single,1,,10,E,,N,39,,498,319,403,"$15,611 ","$12,357 ",1,1,1,9,0,31,0,0,22.282627,114.152834
11/3/2017,2017,Felicity Building,38-44 PEEL STREET,Single,1,,23,C ,,Y,39,,470,219,393,"$21,461 ","$11,959 ",1,1,1,9,0,31,0,0,22.282627,114.152834
20/7/2017,2017,Felicity Building,38-44 PEEL STREET,Single,1,,20,C (___),,N,39,,420,,--,--,--,1,1,1,9,0,31,0,0,22.282627,114.152834
14/7/2017,2017,Felicity Building,38-44 PEEL STREET,Single,1,,3,B,,N,39,,496,305,391,"$16,262 ","$12,685 ",1,1,1,9,0,31,0,0,22.282627,114.152834
22/6/2017,2017,Felicity Building,38-44 PEEL STREET,Single,1,,8,B,,N,39,,520,305,391,"$17,049 ","$13,299 ",1,1,1,9,0,31,0,0,22.282627,114.152834
27/4/2017,2017,Felicity Building,38-44 PEEL STREET,Single,1,,17,C,,N,39,,505,393,393,--,"$12,850 ",1,1,1,9,0,31,0,0,22.282627,114.152834
25/4/2017,2017,Felicity Building,38-44 PEEL STREET,Single,1,,3,C,,N,39,,438,308,393,"$14,221 ","$11,145 ",1,1,1,9,0,31,0,0,22.282627,114.152834
29/12/2016,2016,Felicity Building,38-44 PEEL STREET,Single,1,,18,E,,N,38,,430,319,403,"$13,480 ","$10,670 ",1,1,1,9,0,31,0,0,22.282627,114.152834
8/12/2016,2016,Felicity Building,38-44 PEEL STREET,Single,1,,7,F,,N,38,,462,349,449,"$13,238 ","$10,290 ",1,1,1,9,0,31,0,0,22.282627,114.152834
22/4/2016,2016,Felicity Building,38-44 PEEL STREET,Single,1,,9,F,,N,38,,530,349,449,"$15,186 ","$11,804 ",1,1,1,9,0,31,0,0,22.282627,114.152834
22/6/2017,2017,Cheung Hing House,41 PEEL STREET,Single,1,,2,41,,N,39,,610,291,--,"$20,962 ",--,1,1,0,7,0,33,0,0,22.283119,114.152981
18/9/2017,2017,58-60 Peel Street,58-60 Peel Street,Single,1,,4,B,,N,53,,1800,582,--,"$30,928 ",--,1,0,1,7,0,18,0,0,22.28221,114.152317
19/12/2017,2017,"No. 63, Peel Street","No. 63, Peel Street",Single,1,,4,D,,N,46,,768,395,--,"$19,443 ",--,2,1,1,7,0,23,0,0,22.282396,114.152216
27/2/2018,2018,Ying Pont Building,69-71A PEEL STREET,Single,1,,18,A,,N,33,,560,260,--,"$21,538 ",--,4,1,1,9,0,45,0,0,22.282188,114.151901
11/1/2017,2017,Ying Pont Building,69-71A PEEL STREET,Single,1,,12,C,,N,32,,515,260,378,"$19,808 ","$13,624 ",4,1,1,9,0,45,0,0,22.282188,114.151901
8/2/2017,2017,Ying Pont Building,69-71A PEEL STREET,Single,1,,1,B (___),,N,32,,480,321,458,"$14,953 ","$10,480 ",4,1,1,9,0,45,0,0,22.282188,114.151901
5/8/2017,2017,Wo On Building,8-13 WO ON LANE,Single,1,,8,C,,N,45,,660,499,--,"$13,226 ",--,0,0,0,3,0,30,0,0,22.281618,114.155245
21/4/2017,2017,Wo On Building,8-13 WO ON LANE,Single,1,,15,A,,N,45,,520,308,400,"$16,883 ","$13,000 ",0,0,0,3,0,30,0,0,22.281618,114.155245
25/10/2016,2016,Wo On Building,8-13 WO ON LANE,Single,1,,16,B ,,Y,44,,278,138,--,"$20,145 ",--,0,0,0,3,0,30,0,0,22.281618,114.155245
20/5/2016,2016,Wo On Building,8-13 WO ON LANE,Single,1,,7,A,,N,44,,542,499,--,"$10,872 ",--,0,0,0,3,0,30,0,0,22.281618,114.155245
14/2/2018,2018,One Pacific Heights,1 WO FUNG STREET,Single,1,,31,B,2,N,9,,1180,568,755,"$20,775 ","$15,629 ",3,1,1,4,0,94,0,0,22.286582,114.146699
19/1/2018,2018,One Pacific Heights,1 WO FUNG STREET,Single,1,,35,B,2,N,9,,1115,568,755,"$19,630 ","$14,768 ",3,1,1,4,0,94,0,0,22.286582,114.146699
16/10/2017,2017,One Pacific Heights,1 WO FUNG STREET,Single,1,,39,A,3,N,8,,1525,750,"1,004","$20,333 ","$15,189 ",3,1,1,4,0,94,0,0,22.286582,114.146699
13/10/2017,2017,One Pacific Heights,1 WO FUNG STREET,Single,1,,7,C,1,N,8,,890,530,699,"$16,792 ","$12,732 ",3,1,1,4,0,94,0,0,22.286582,114.146699
13/9/2017,2017,One Pacific Heights,1 WO FUNG STREET,Single,1,,47,C,1,N,8,,1015,530,699,"$19,151 ","$14,521 ",3,1,1,4,0,94,0,0,22.286582,114.146699
28/8/2017,2017,One Pacific Heights,1 WO FUNG STREET,Single,1,,26,C,1,N,8,,930,530,699,"$17,547 ","$13,305 ",3,1,1,4,0,94,0,0,22.286582,114.146699
28/8/2017,2017,One Pacific Heights,1 WO FUNG STREET,Single,1,,45,B,2,N,8,,1183,568,755,"$20,827 ","$15,669 ",3,1,1,4,0,94,0,0,22.286582,114.146699
28/8/2017,2017,One Pacific Heights,1 WO FUNG STREET,Single,1,,25,D,1,N,8,,760,401,531,"$18,953 ","$14,313 ",3,1,1,4,0,94,0,0,22.286582,114.146699
30/6/2017,2017,One Pacific Heights,1 WO FUNG STREET,Single,1,,6,C,1,N,8,,979,530,699,"$18,472 ","$14,006 ",3,1,1,4,0,94,0,0,22.286582,114.146699
6/8/2017,2017,One Pacific Heights,1 WO FUNG STREET,Single,1,,17,C,1,N,8,,900,530,699,"$16,981 ","$12,876 ",3,1,1,4,0,94,0,0,22.286582,114.146699
6/5/2017,2017,One Pacific Heights,1 WO FUNG STREET,Single,1,,17,D,1,N,8,,720,531,531,--,"$13,559 ",3,1,1,4,0,94,0,0,22.286582,114.146699
29/5/2017,2017,One Pacific Heights,1 WO FUNG STREET,Single,1,,27,C,1,N,8,,910,530,699,"$17,170 ","$13,019 ",3,1,1,4,0,94,0,0,22.286582,114.146699
19/5/2017,2017,One Pacific Heights,1 WO FUNG STREET,Single,1,,10,A,3,N,8,,1200,750,"1,004","$16,000 ","$11,952 ",3,1,1,4,0,94,0,0,22.286582,114.146699
4/11/2017,2017,One Pacific Heights,1 WO FUNG STREET,Single,1,,39,C,1,N,8,,925,699,699,--,"$13,233 ",3,1,1,4,0,94,0,0,22.286582,114.146699
31/3/2017,2017,One Pacific Heights,1 WO FUNG STREET,Single,1,,46,C,1,N,8,,985,530,699,"$18,585 ","$14,092 ",3,1,1,4,0,94,0,0,22.286582,114.146699
28/3/2017,2017,One Pacific Heights,1 WO FUNG STREET,Single,1,,26,A,3,N,8,,1298,750,"1,004","$17,307 ","$12,928 ",3,1,1,4,0,94,0,0,22.286582,114.146699
1/9/2017,2017,One Pacific Heights,1 WO FUNG STREET,Single,1,,18,C,1,N,8,,853,530,699,"$16,094 ","$12,203 ",3,1,1,4,0,94,0,0,22.286582,114.146699
21/12/2016,2016,One Pacific Heights,1 WO FUNG STREET,Single,1,,8,A,3,N,7,,1190,750,"1,004","$15,867 ","$11,853 ",3,1,1,4,0,94,0,0,22.286582,114.146699
15/12/2016,2016,One Pacific Heights,1 WO FUNG STREET,Single,1,,31,C,1,N,7,,923,530,699,"$17,415 ","$13,205 ",3,1,1,4,0,94,0,0,22.286582,114.146699
12/1/2016,2016,One Pacific Heights,1 WO FUNG STREET,Single,1,,40,A,3,N,7,,1500,750,"1,004","$20,000 ","$14,940 ",3,1,1,4,0,94,0,0,22.286582,114.146699
11/9/2016,2016,One Pacific Heights,1 WO FUNG STREET,Single,1,,33,C,1,N,7,,915,530,699,"$17,264 ","$13,090 ",3,1,1,4,0,94,0,0,22.286582,114.146699
28/9/2016,2016,One Pacific Heights,1 WO FUNG STREET,Single,1,,30,C,1,N,7,,920,530,699,"$17,358 ","$13,162 ",3,1,1,4,0,94,0,0,22.286582,114.146699
21/9/2016,2016,One Pacific Heights,1 WO FUNG STREET,Single,1,,16,A,3,N,7,,1190,750,"1,004","$15,867 ","$11,853 ",3,1,1,4,0,94,0,0,22.286582,114.146699
9/8/2016,2016,One Pacific Heights,1 WO FUNG STREET,Single,1,,20,B,2,N,7,,900,568,755,"$15,845 ","$11,921 ",3,1,1,4,0,94,0,0,22.286582,114.146699
12/2/2018,2018,1-3 Shin Hing Street,1-3 Shin Hing Street,Single,1,,5,C,,N,43,,560,353,--,"$15,864 ",--,1,1,0,7,0,28,0,0,22.28416,114.152253
4/8/2016,2016,1-3 Shin Hing Street,1-3 Shin Hing Street,Single,1,,5,B,,N,41,,210,346,--,"$6,069 ",--,1,1,0,7,0,28,0,0,22.28416,114.152253
26/1/2018,2018,4 Shin Hing Street,4 Shin Hing Street,Single,1,,4,4,,N,48,,600,386,--,"$15,544 ",--,4,2,0,7,0,27,0,0,22.28416,114.152253
11/8/2016,2016,4 Shin Hing Street,4 Shin Hing Street,Single,1,,4,4,,N,46,,550,386,--,"$14,249 ",--,4,2,0,7,0,27,0,0,22.28416,114.152253
27/4/2017,2017,Wah Shin House,6-10 SHIN HING STREET,Single,1,,3,D,,N,37,,300,226,328,"$13,274 ","$9,146 ",1,1,0,7,0,27,0,0,22.284041,114.15204
31/10/2017,2017,30A Graham Street,30A Graham Street,Single,1,,4,30A,,N,53,,800,424,--,"$18,868 ",--,1,0,0,7,0,24,0,0,22.28296,114.153501
24/7/2017,2017,30 Graham Street,30 Graham Street,Single,1,,3,30,,N,53,,888,447,--,"$19,884 ",--,1,0,0,7,0,24,0,0,22.28296,114.153501
17/8/2017,2017,32 Graham Street,32 Graham Street,Single,1,,3,32,,N,53,,808,,--,--,--,1,0,0,7,0,24,0,0,22.28281,114.153322
8/2/2017,2017,32 Graham Street,32 Graham Street,Single,1,,5,32,,N,53,,720,351,--,"$20,513 ",--,1,0,0,7,0,24,0,0,22.28281,114.153322
23/10/2017,2017,33 Graham Street,33 Graham Street,Single,1,,2,33,,N,58,,750,453,--,"$16,556 ",--,1,0,0,7,0,24,0,0,22.282909,114.153421
22/6/2017,2017,33 Graham Street,33 Graham Street,Single,1,,3,33,,N,58,,560,453,--,"$12,362 ",--,1,0,0,7,0,24,0,0,22.282909,114.153421
13/10/2017,2017,Kar Ho Building,35-39 GRAHAM STREET,Single,1,,8,A,2,N,29,,500,283,425,"$17,668 ","$11,765 ",2,0,0,6,0,33,0,0,22.282849,114.153317
14/8/2017,2017,Kar Ho Building,35-39 GRAHAM STREET,Single,1,,1,B,2,N,29,,495,283,425,"$17,491 ","$11,647 ",2,0,0,6,0,33,0,0,22.282849,114.153317
4/11/2017,2017,Kar Ho Building,35-39 GRAHAM STREET,Single,1,,10,B,2,N,29,,443,305,425,"$14,551 ","$10,442 ",2,0,0,6,0,33,0,0,22.282849,114.153317
21/9/2016,2016,Kar Ho Building,35-39 GRAHAM STREET,Single,1,,2,B,2,N,28,,428,283,425,"$15,124 ","$10,071 ",2,0,0,6,0,33,0,0,22.282849,114.153317
7/3/2018,2018,Garley Building,45-53A GRAHAM STREET,Single,1,,9,E,1,N,33,,600,330,420,"$18,182 ","$14,286 ",1,1,1,7,0,13,0,0,22.282456,114.152691
12/8/2017,2017,Garley Building,45-53A GRAHAM STREET,Single,1,,15,C,1,N,32,,480,262,334,"$18,321 ","$14,371 ",1,1,1,7,0,13,0,0,22.282456,114.152691
7/11/2017,2017,Garley Building,45-53A GRAHAM STREET,Single,1,,18,D,1,N,32,,550,298,376,"$18,456 ","$14,628 ",1,1,1,7,0,13,0,0,22.282456,114.152691
5/8/2017,2017,Garley Building,45-53A GRAHAM STREET,Single,1,,3,C,1,N,32,,580,262,334,"$22,137 ","$17,365 ",1,1,1,7,0,13,0,0,22.282456,114.152691
24/4/2017,2017,Garley Building,45-53A GRAHAM STREET,Single,1,,15,A,1,N,32,,499,309,404,"$16,149 ","$12,351 ",1,1,1,7,0,13,0,0,22.282456,114.152691
19/8/2016,2016,Garley Building,45-53A GRAHAM STREET,Single,1,,11,C,1,N,31,,395,262,334,"$15,076 ","$11,826 ",1,1,1,7,0,13,0,0,22.282456,114.152691
18/3/2016,2016,Garley Building,45-53A GRAHAM STREET,Single,1,,17,C,1,N,31,,335,226,287,"$14,823 ","$11,672 ",1,1,1,7,0,13,0,0,22.282456,114.152691
15/6/2017,2017,5 Graham Street,5 Graham Street,Single,1,,5,B ,,Y,46,,420,292,--,"$14,384 ",--,1,0,0,6,0,89,0,0,22.283867,114.154402
18/9/2017,2017,15-19 SQUARE STREET,15-19 SQUARE STREET,Single,1,,6,B,,N,36,,448,244,--,"$18,361 ",--,6,5,0,9,0,46,0,0,22.284184,114.149798
18/1/2017,2017,218SQUARE STREET,218SQUARE STREET,Single,1,,6,18,,Y,50,,643,420,--,"$15,310 ",--,6,5,0,9,0,46,0,0,22.284397,114.14949
29/6/2016,2016,20 SQUARE STREET,20 SQUARE STREET,Single,1,,6,20,,N,46,,688,469,550,"$14,670 ","$12,509 ",6,5,0,9,0,46,0,0,22.281124,114.156188
18/11/2016,2016,21 SQUARE STREET,21 SQUARE STREET,Single,1,,4,21,,N,54,,431,410,--,"$10,512 ",--,6,5,0,9,0,46,0,0,22.284241,114.14983
17/11/2016,2016,21 SQUARE STREET,21 SQUARE STREET,Single,1,,2,21,,N,54,,490,410,--,"$11,951 ",--,6,5,0,9,0,46,0,0,22.284241,114.14983
13/2/2018,2018,Rich View Terrace,26 SQUARE STREET,Single,1,,21,C,2,N,26,,750,393,545,"$19,084 ","$13,761 ",6,5,0,9,0,46,0,0,22.28444,114.149238
14/12/2017,2017,Rich View Terrace,26 SQUARE STREET,Single,1,,10,F,2,N,25,,718,396,556,"$18,131 ","$12,914 ",6,5,0,9,0,46,0,0,22.28444,114.149238
11/6/2017,2017,Rich View Terrace,26 SQUARE STREET,Single,1,,20,G,2,N,25,,720,393,545,"$18,321 ","$13,211 ",6,5,0,9,0,46,0,0,22.28444,114.149238
23/10/2017,2017,Rich View Terrace,26 SQUARE STREET,Single,1,,18,G,2,N,25,,712,393,545,"$18,117 ","$13,064 ",6,5,0,9,0,46,0,0,22.28444,114.149238
17/10/2017,2017,Rich View Terrace,26 SQUARE STREET,Single,1,,18,B,2,N,25,,643,392,560,"$16,403 ","$11,482 ",6,5,0,9,0,46,0,0,22.28444,114.149238
20/4/2017,2017,Rich View Terrace,26 SQUARE STREET,Single,1,,14,A,2,N,25,,627,392,560,"$16,008 ","$11,205 ",6,5,0,9,0,46,0,0,22.28444,114.149238
23/3/2017,2017,Rich View Terrace,26 SQUARE STREET,Single,1,,2,E,2,N,25,,600,392,560,"$15,306 ","$10,714 ",6,5,0,9,0,46,0,0,22.28444,114.149238
13/1/2017,2017,Rich View Terrace,26 SQUARE STREET,Single,1,,18,H,2,N,25,,660,393,545,"$16,794 ","$12,110 ",6,5,0,9,0,46,0,0,22.28444,114.149238
11/8/2016,2016,Rich View Terrace,26 SQUARE STREET,Single,1,,8,A,2,N,24,,650,392,560,"$16,582 ","$11,607 ",6,5,0,9,0,46,0,0,22.28444,114.149238
14/9/2016,2016,Rich View Terrace,26 SQUARE STREET,Single,1,,8,E,2,N,24,,638,392,560,"$16,276 ","$11,393 ",6,5,0,9,0,46,0,0,22.28444,114.149238
16/8/2016,2016,Rich View Terrace,26 SQUARE STREET,Single,1,,8,G,2,N,24,,560,393,545,"$14,249 ","$10,275 ",6,5,0,9,0,46,0,0,22.28444,114.149238
19/4/2016,2016,Rich View Terrace,26 SQUARE STREET,Single,1,,6,A,2,N,24,,650,392,560,"$16,582 ","$11,607 ",6,5,0,9,0,46,0,0,22.28444,114.149238
11/7/2017,2017,43-45 SQUARE STREET,43-45 SQUARE STREET,Single,1,,5,1,,N,31,,360,228,--,"$15,789 ",--,6,5,0,9,0,46,0,0,22.284414,114.149469
20/9/2016,2016,43-45 SQUARE STREET,43-45 SQUARE STREET,Single,1,,6,1,,N,30,,200,228,--,"$8,772 ",--,6,5,0,9,0,46,0,0,22.284414,114.149469
19/10/2017,2017,Tai Shun Building,5 SQUARE STREET,Single,1,,5,B,,N,47,,330,,--,--,--,4,5,0,12,0,67,0,0,22.284184,114.149798
29/3/2017,2017,Tai Shun Building,5 SQUARE STREET,Single,1,,4,A,,N,47,,340,223,--,"$15,247 ",--,4,5,0,12,0,67,0,0,22.284184,114.149798
